;xroot;STANDALONE;7.00973;
;xroot;ECDF;22.3823;
;xroot;RHUL;24.4345;
;https;XrdHTTP_CERN;10.8509;
;xroot;ECDF;25.582;
;http;XrdHTTP_PCIT;7.2175;
;xroot;CERN;6.89694;
;xroot;STANDALONE;6.91665;
;http;25640;;
;xroot;XrdHTTP_CERN;11.1606;
;xroot;TAIWAN;375.079;
;https;XrdHTTP_CERN;12.3733;
;http;XrdHTTP_CERN;9.98728;
;http;STANDALONE;6.91756;
;http;RHUL;18.911;
;http;XrdHTTP_CERN;10.7242;
;http;STANDALONE;6.90105;
;xroot;RHUL;18.3443;
;http;XrdHTTP_CERN;22.1868;
;http;6417;;
;http;STANDALONE;6.87988;
;http;STANDALONE;6.90483;
;http;STANDALONE;6.90589;
;http;STANDALONE;6.92533;
;http;STANDALONE;6.8966;
;http;ECDF;28.8774;
;https;XrdHTTP_CERN;8.38908;
;xroot;RHUL;165.843;
;http;STANDALONE;6.89722;
;http;DCACHE_CANADA;146.552;
;http;SHEF;27.6282;
;http;ECDF;26.5845;
;xroot;12417;;
;https;XrdHTTP_CERN;7.0618;
;http;STANDALONE;6.98846;
;xroot;CERN;6.96213;
;xroot;AUSTRALIA;419.246;
;xroot;2850;;
;http;STANDALONE;6.91791;
;xroot;CERN;7.03898;
;xroot;XrdHTTP_CERN;7.02434;
;xroot;DCACHE_CANADA;160.01;
;http;SHEF;26.8927;
;xroot;XrdHTTP_CERN;6.95217;
;http;TAIWAN;364.848;
;xroot;XrdHTTP_CERN;6.89336;
;xroot;STANDALONE;6.94417;
;xroot;TAIWAN;397.088;
;http;20732;;
;http;TAIWAN;292.964;
;xroot;STANDALONE;6.92123;
;xroot;STANDALONE;6.97849;
;xroot;RHUL;20.8814;
;http;STANDALONE;6.9573;
;https;XrdHTTP_CERN;10.046;
;http;STANDALONE;6.94437;
;xroot;30214;;
;http;12829;;
;http;XrdHTTP_PCIT;7.16425;
;http;TAIWAN;250.059;
;http;STANDALONE;6.94169;
;xroot;STANDALONE;6.97322;
;https;XrdHTTP_CERN;7.45094;
;xroot;STANDALONE;6.94726;
;https;XrdHTTP_CERN;12.2903;
;xroot;AUSTRALIA;370.816;
;xroot;TAIWAN;444.941;
;xroot;RHUL;28.7641;
;https;STANDALONE;11.2671;
;xroot;XrdHTTP_CERN;7.95896;
;xroot;XrdHTTP_CERN;11.792;
;http;CERN;7.0189;
;xroot;STANDALONE;6.95036;
;https;XrdHTTP_CERN;7.16177;
;http;STANDALONE;6.91163;
;http;ECDF;30.5805;
;xroot;STANDALONE;6.99041;
;xroot;NA_INFN;41.9449;
;xroot;AUSTRALIA;341.436;
;xroot;AUSTRALIA;337.052;
;xroot;SHEF;41.9022;
;http;SHEF;28.0353;
;https;XrdHTTP_CERN;7.25775;
;xroot;CERN;6.94244;
;xroot;NA_INFN;38.9638;
;xroot;10827;;
;xroot;STANDALONE;7.03903;
;xroot;AUSTRALIA;391.904;
;xroot;STANDALONE;6.97326;
;http;11137;;
;https;XrdHTTP_CERN;9.63517;
;xroot;SHEF;37.0049;
;http;STANDALONE;6.96355;
;xroot;AUSTRALIA;375.963;
;http;6016;;
;http;STANDALONE;6.91038;
;xroot;RHUL;17.2343;
;https;XrdHTTP_CERN;7.05069;
;http;RHUL;15.6593;
;https;STANDALONE;10.757;
;http;SHEF;27.3774;
;xroot;RHUL;12.413;
;xroot;ECDF;22.8906;
;xroot;ECDF;22.7461;
;http;STANDALONE;6.93101;
;xroot;XrdHTTP_CERN;12.4087;
;https;XrdHTTP_CERN;7.11214;
;xroot;RHUL;14.875;
;http;RHUL;15.3421;
;xroot;XrdHTTP_CERN;6.98269;
;http;STANDALONE;6.92394;
;xroot;RHUL;22.1238;
;xroot;NA_INFN;43.7231;
;xroot;XrdHTTP_CERN;7.08835;
;https;XrdHTTP_CERN;16.3669;
;xroot;XrdHTTP_CERN;10.1738;
;xroot;RHUL;16.6733;
;xroot;10101;;
;xroot;XrdHTTP_CERN;9.86336;
;xroot;STANDALONE;7.03467;
;http;NA_INFN;38.3001;
;http;STANDALONE;6.89191;
;xroot;STANDALONE;7.00273;
;http;SHEF;29.4404;
;xroot;14028;;
;xroot;XrdHTTP_CERN;7.21739;
;xroot;ECDF;24.1131;
;xroot;AUSTRALIA;373.055;
;http;SHEF;30.0515;
;xroot;RHUL;17.2532;
;https;XrdHTTP_CERN;7.34959;
;http;DCACHE_CANADA;154.122;
;xroot;RHUL;21.0532;
;xroot;AUSTRALIA;345.933;
;xroot;STANDALONE;7.07009;
;https;XrdHTTP_CERN;7.16078;
;xroot;XrdHTTP_CERN;7.15126;
;http;DCACHE_CANADA;132.942;
;http;STANDALONE;6.95647;
;xroot;XrdHTTP_CERN;7.54463;
;xroot;CERN;6.94348;
;xroot;SHEF;41.0422;
;http;STANDALONE;6.93886;
;https;AUSTRALIA;309.307;
;xroot;STANDALONE;6.9409;
;http;STANDALONE;6.89841;
;http;876;;
;xroot;STANDALONE;6.93789;
;xroot;ECDF;25.7039;
;http;SHEF;34.3912;
;https;AUSTRALIA;354.036;
;xroot;SHEF;37.5064;
;https;AUSTRALIA;320.387;
;https;XrdHTTP_CERN;7.24369;
;xroot;STANDALONE;6.92501;
;http;STANDALONE;6.95674;
;http;ECDF;47.63;
;xroot;NA_INFN;41.4644;
;http;TAIWAN;288.949;
;http;16935;;
;xroot;CERN;6.98658;
;xroot;TAIWAN;390.675;
;http;ECDF;30.4707;
;xroot;SHEF;39.3921;
;http;NA_INFN;39.1534;
;xroot;STANDALONE;6.97319;
;https;XrdHTTP_CERN;8.65176;
;xroot;DCACHE_CANADA;159.764;
;xroot;CERN;6.91308;
;xroot;STANDALONE;6.91524;
;http;CERN;7.08149;
;xroot;NA_INFN;33.7767;
;http;XrdHTTP_CERN;9.49475;
;xroot;13125;;
;xroot;CERN;6.92562;
;http;RHUL;18.3497;
;http;STANDALONE;6.93228;
;https;XrdHTTP_CERN;10.3889;
;xroot;RHUL;16.4112;
;http;STANDALONE;6.90819;
;http;STANDALONE;11.1628;
;xroot;ECDF;17.3214;
;http;STANDALONE;6.90096;
;xroot;3200;;
;http;RHUL;19.4824;
;http;TAIWAN;367.115;
;http;RHUL;16.6171;
;http;STANDALONE;11.3228;
;https;XrdHTTP_CERN;7.16111;
;http;STANDALONE;6.93628;
;xroot;20917;;
;xroot;ECDF;29.9799;
;https;XrdHTTP_CERN;7.34019;
;xroot;STANDALONE;6.96874;
;http;STANDALONE;6.96562;
;xroot;XrdHTTP_CERN;6.94724;
;xroot;RHUL;20.7118;
;xroot;STANDALONE;7.0297;
;http;RHUL;20.7855;
;xroot;XrdHTTP_CERN;6.89817;
;http;ECDF;36.0707;
;xroot;CERN;7.03411;
;xroot;CERN;6.9197;
;xroot;CERN;6.90978;
;xroot;STANDALONE;19.3861;
;xroot;NA_INFN;40.8951;
;xroot;XrdHTTP_CERN;10.3429;
;http;STANDALONE;6.89319;
;https;AUSTRALIA;330.679;
;http;ECDF;27.4884;
;xroot;NA_INFN;44.5564;
;xroot;RHUL;18.4288;
;http;TAIWAN;299.479;
;xroot;STANDALONE;6.96251;
;xroot;CERN;6.91033;
;xroot;CERN;6.91737;
;xroot;AUSTRALIA;329.799;
;xroot;CERN;6.92003;
;xroot;SHEF;82.6291;
;http;NA_INFN;42.3623;
;http;STANDALONE;6.97043;
;http;XrdHTTP_CERN;9.07963;
;http;SHEF;56.9923;
;xroot;SHEF;38.436;
;https;AUSTRALIA;312.356;
;http;RHUL;14.9105;
;http;RHUL;15.1657;
;http;STANDALONE;14.5105;
;xroot;ECDF;20.5055;
;https;AUSTRALIA;325.095;
;http;RHUL;28.357;
;http;STANDALONE;6.91631;
;xroot;AUSTRALIA;348.169;
;xroot;STANDALONE;6.92673;
;http;SHEF;32.3549;
;http;STANDALONE;6.91936;
;http;NA_INFN;38.1086;
;http;RHUL;18.8343;
;http;RHUL;20.771;
;http;CERN;7.03732;
;xroot;ECDF;20.9527;
;http;ECDF;41.9847;
;xroot;XrdHTTP_CERN;6.87253;
;http;XrdHTTP_CERN;21.6448;
;http;11366;;
;https;AUSTRALIA;330.345;
;https;XrdHTTP_CERN;7.67157;
;xroot;STANDALONE;6.99448;
;https;XrdHTTP_CERN;8.56177;
;http;ECDF;35.2068;
;http;STANDALONE;6.90923;
;xroot;TAIWAN;442.11;
;http;DCACHE_CANADA;140.918;
;http;XrdHTTP_PCIT;7.19347;
;xroot;RHUL;15.8539;
;http;TAIWAN;333.53;
;http;STANDALONE;6.95143;
;https;STANDALONE;10.8662;
;https;STANDALONE;10.5752;
;http;STANDALONE;6.92602;
;xroot;STANDALONE;6.97576;
;http;CERN;7.02899;
;xroot;SHEF;39.6323;
;http;STANDALONE;6.89864;
;xroot;STANDALONE;6.94506;
;http;STANDALONE;6.90566;
;xroot;XrdHTTP_CERN;9.76894;
;http;ECDF;29.1817;
;xroot;102;;
;xroot;27145;;
;http;SHEF;40.3751;
;xroot;14622;;
;http;XrdHTTP_CERN;10.4137;
;https;STANDALONE;10.6766;
;xroot;STANDALONE;6.92079;
;xroot;XrdHTTP_PCIT;6.90104;
;xroot;2308;;
;https;XrdHTTP_CERN;8.0354;
;http;RHUL;16.6883;
;http;CERN;6.9948;
;https;XrdHTTP_CERN;13.78;
;xroot;TAIWAN;418.198;
;https;XrdHTTP_CERN;11.5468;
;http;STANDALONE;6.9803;
;xroot;XrdHTTP_CERN;7.44952;
;xroot;STANDALONE;6.91628;
;xroot;STANDALONE;7.03435;
;http;STANDALONE;6.90011;
;xroot;STANDALONE;6.91181;
;https;XrdHTTP_CERN;11.5804;
;xroot;XrdHTTP_CERN;7.49354;
;http;CERN;7.07039;
;http;29302;;
;http;STANDALONE;6.92807;
;xroot;RHUL;15.2301;
;xroot;NA_INFN;33.2848;
;xroot;ECDF;23.1702;
;xroot;XrdHTTP_CERN;7.10352;
;http;SHEF;28.0974;
;xroot;STANDALONE;6.94376;
;xroot;AUSTRALIA;324.943;
;xroot;SHEF;143.63;
;http;ECDF;29.5661;
;xroot;STANDALONE;10.063;
;https;XrdHTTP_CERN;13.6256;
;https;XrdHTTP_CERN;10.6324;
;xroot;STANDALONE;6.96179;
;http;28914;;
;https;XrdHTTP_CERN;7.46837;
;xroot;SHEF;39.6764;
;xroot;STANDALONE;7.00609;
;xroot;CERN;6.90328;
;https;XrdHTTP_CERN;7.68614;
;http;STANDALONE;6.92337;
;xroot;TAIWAN;364.721;
;xroot;STANDALONE;6.92245;
;http;STANDALONE;6.97229;
;https;AUSTRALIA;301.1;
;http;STANDALONE;6.90705;
;http;STANDALONE;6.9306;
;https;STANDALONE;10.3412;
;https;XrdHTTP_CERN;7.32453;
;xroot;29792;;
;https;XrdHTTP_CERN;9.02081;
;xroot;RHUL;16.7743;
;http;32410;;
;xroot;DCACHE_CANADA;161.352;
;xroot;CERN;6.89495;
;https;XrdHTTP_CERN;11.1369;
;xroot;XrdHTTP_CERN;7.43421;
;xroot;STANDALONE;6.92909;
;xroot;NA_INFN;52.969;
;http;26496;;
;http;11470;;
;xroot;CERN;6.92506;
;http;CERN;7.00649;
;xroot;RHUL;14.7177;
;http;STANDALONE;6.96892;
;xroot;ECDF;24.411;
;xroot;XrdHTTP_CERN;6.90733;
;https;XrdHTTP_CERN;7.07658;
;http;ECDF;31.4931;
;xroot;NA_INFN;38.8526;
;xroot;XrdHTTP_CERN;6.87385;
;xroot;CERN;7.00622;
;http;SHEF;32.2572;
;xroot;30744;;
;xroot;NA_INFN;35.516;
;xroot;ECDF;16.4795;
;xroot;XrdHTTP_CERN;10.3674;
;https;STANDALONE;11.0496;
;xroot;RHUL;15.2147;
;http;STANDALONE;6.98455;
;http;STANDALONE;7.00679;
;http;19121;;
;http;TAIWAN;337.232;
;https;XrdHTTP_CERN;7.09773;
;http;DCACHE_CANADA;127.155;
;xroot;ECDF;25.6451;
;http;STANDALONE;6.98496;
;xroot;AUSTRALIA;358.342;
;http;SHEF;29.8498;
